symbol,timestamp,return_1,return_3,return_5,sma_fast,sma_slow,sma_cross,volatility,volume_ratio,high_low_range,label
BTC/USDT,1770603240000,0.0010677786495143684,0.001119278318444839,0.0030460647343929655,70472.771,70602.18999999999,0.0,0.0028367996372727147,0.5819014489227629,0.0021016237651982797,1
BTC/USDT,1770603660000,9.851583201946708e-05,0.00241239265528528,0.00046251130717321365,70475.23300000001,70584.91133333332,0.0,0.002840536256868078,0.5407819540835779,0.0018442220691480798,1
BTC/USDT,1770604080000,8.644125606946794e-05,0.0012529417557583275,0.0013044509503561637,70473.955,70566.66066666666,0.0,0.00283959167973083,0.8361233997670954,0.002964863318239745,1
BTC/USDT,1770604500000,0.006005799721141101,0.006191876191434749,0.008519850911146022,70430.403,70535.12599999999,0.0,0.0028372716585098774,1.338232673774112,0.0073093598744500814,0
BTC/USDT,1770604920000,-0.0019524074754393576,0.004128457100226587,0.005299672205880944,70440.175,70514.24966666667,0.0,0.0029363041179873506,1.303000894929796,0.003768694518621057,0
BTC/USDT,1770605340000,-0.0013476888916594187,0.002688530676755352,0.002873993566376836,70465.31899999999,70494.329,0.0,0.002944157547254733,0.6326013010642504,0.0027556339536339673,1
BTC/USDT,1770605760000,0.0008320123474142553,-0.0024681963135205678,0.003609525684479237,70506.958,70499.54033333335,1.0,0.002926149017908172,0.686260392617221,0.0015369108219764282,1
BTC/USDT,1770606180000,0.0010725988473239056,0.0005552466925150234,0.004599157291889061,70535.64499999999,70513.44233333334,1.0,0.0028505011869904115,0.5650598123945989,0.002871044173138023,1
BTC/USDT,1770606600000,0.0022927947980442313,0.004202667337032361,0.0008913440588066008,70577.22899999999,70534.42466666667,1.0,0.0028528709328445746,1.225420247275799,0.0032522422330568644,1
BTC/USDT,1770607020000,-0.0029713199962222566,0.0003865259295538708,-0.00013047166425436753,70643.427,70543.52633333333,1.0,0.002865101563947056,1.4442161957653434,0.0031187220873665072,1
BTC/USDT,1770607440000,0.0018713746269478982,0.0011847542779222268,0.0030925154416989913,70679.798,70549.04733333334,1.0,0.002889344427442125,0.3998803057720433,0.0026044757132676,1
BTC/USDT,1770607860000,0.0017429963704979812,0.0006355636557386234,0.004005557035061864,70721.89199999999,70565.72933333335,1.0,0.002894674784456124,1.7325061074537536,0.0033120162434167877,1
BTC/USDT,1770608280000,0.0020421188959175956,0.005667139328838573,0.004977917598687104,70775.644,70579.07366666668,1.0,0.0028960623214322042,1.0153136436758288,0.0038972398381892097,0
BTC/USDT,1770608700000,-0.0001536515940967362,0.003634440942239647,0.002524917224494004,70843.284,70596.57266666667,1.0,0.002906754140323876,1.1544496972451683,0.0033305199381979634,1
BTC/USDT,1770609120000,0.002080590765174526,0.003972672766963194,0.007604677234883725,70867.515,70611.20166666666,1.0,0.0028847252002897946,1.4210261432221596,0.004988494080635493,0
BTC/USDT,1770609540000,-0.001358036626159324,0.0005659664390054448,0.004356785373957529,70920.383,70636.91333333333,1.0,0.002892984497897241,0.8852622486236333,0.003024226690131762,0
BTC/USDT,1770609960000,-0.0014620256881537938,-0.0007433493293334945,0.0011434006400057,70973.106,70655.53966666666,1.0,0.002897740833340393,0.9336927178175052,0.0019383389830698523,0
BTC/USDT,1770610380000,0.001036285323047973,-0.0017847118384902727,0.00013846918589665712,71009.54500000001,70684.11133333335,1.0,0.0028973281480016862,0.3802228032558343,0.0022487936927515196,0
BTC/USDT,1770610800000,0.0013939175605360147,0.0009660665608057799,0.001686490487110996,71045.76499999998,70708.672,1.0,0.0028987336819274088,0.5799728375555271,0.001463281529190256,0
BTC/USDT,1770611220000,-0.002141794997977324,0.00028464429172108524,-0.0025342346876423907,71075.673,70734.355,1.0,0.0029006777638348187,0.3872584678167321,0.0025717600964055105,0
BTC/USDT,1770611640000,-0.0017334025962918425,-0.00248296397165154,-0.002909158552653545,71111.40199999999,70754.65699999999,1.0,0.0029097761543683477,0.7197454013535757,0.0026754251484045147,0
